Gage_ID,Gage_Name,Terminal_Catchment_ID,Upstream_Catchment_ID
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710363228
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710297698
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710297703
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710551681
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710551694
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710232226
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710486192
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710486201
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710232252
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710486215
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710486225
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710420710
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710420712
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710420713
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710420716
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710420717
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710420742
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355233
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355235
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355236
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355238
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355240
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355243
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355250
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355251
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355254
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355255
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710609208
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355256
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710355257
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710609214
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710609219
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710609220
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710609235
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710609238
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710289754
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710289758
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710289769
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710543722
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710289772
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710289775
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710289777
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710543736
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710289789
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710543753
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710797714
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710543763
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710224291
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710797731
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710478246
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710478259
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710224309
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710478266
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710478271
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710478280
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710478285
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710412769
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710412781
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710732269
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710412784
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710412785
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710412789
10126000,BEAR RIVER NEAR CORINNE - UT,710640970.0,710412797
